"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G-7","INDPROD","TOT","IDX2015","Q","1978-Q4",59.61267,
"G-7","INDPROD","TOT","IDX2015","Q","1979-Q1",59.78559,
"G-7","INDPROD","TOT","IDX2015","Q","1979-Q2",60.4863,
"G-7","INDPROD","TOT","IDX2015","Q","1979-Q3",60.9313,
"G-7","INDPROD","TOT","IDX2015","Q","1979-Q4",61.43318,
"G-7","INDPROD","TOT","IDX2015","Q","1980-Q1",61.90979,
"G-7","INDPROD","TOT","IDX2015","Q","1980-Q2",60.26028,
"G-7","INDPROD","TOT","IDX2015","Q","1980-Q3",59.10421,
"G-7","INDPROD","TOT","IDX2015","Q","1980-Q4",59.92633,
"G-7","INDPROD","TOT","IDX2015","Q","1981-Q1",60.08716,
"G-7","INDPROD","TOT","IDX2015","Q","1981-Q2",60.22168,
"G-7","INDPROD","TOT","IDX2015","Q","1981-Q3",60.68124,
"G-7","INDPROD","TOT","IDX2015","Q","1981-Q4",60.28748,
"G-7","INDPROD","TOT","IDX2015","Q","1982-Q1",59.548,
"G-7","INDPROD","TOT","IDX2015","Q","1982-Q2",58.96461,
"G-7","INDPROD","TOT","IDX2015","Q","1982-Q3",58.18357,
"G-7","INDPROD","TOT","IDX2015","Q","1982-Q4",57.33919,
"G-7","INDPROD","TOT","IDX2015","Q","1983-Q1",58.01159,
"G-7","INDPROD","TOT","IDX2015","Q","1983-Q2",58.966,
"G-7","INDPROD","TOT","IDX2015","Q","1983-Q3",60.26545,
"G-7","INDPROD","TOT","IDX2015","Q","1983-Q4",61.70354,
"G-7","INDPROD","TOT","IDX2015","Q","1984-Q1",63.01024,
"G-7","INDPROD","TOT","IDX2015","Q","1984-Q2",63.24261,
"G-7","INDPROD","TOT","IDX2015","Q","1984-Q3",64.14438,
"G-7","INDPROD","TOT","IDX2015","Q","1984-Q4",64.57217,
"G-7","INDPROD","TOT","IDX2015","Q","1985-Q1",65.04006,
"G-7","INDPROD","TOT","IDX2015","Q","1985-Q2",65.51453,
"G-7","INDPROD","TOT","IDX2015","Q","1985-Q3",65.52071,
"G-7","INDPROD","TOT","IDX2015","Q","1985-Q4",65.82915,
"G-7","INDPROD","TOT","IDX2015","Q","1986-Q1",66.13046,
"G-7","INDPROD","TOT","IDX2015","Q","1986-Q2",66.03722,
"G-7","INDPROD","TOT","IDX2015","Q","1986-Q3",66.19353,
"G-7","INDPROD","TOT","IDX2015","Q","1986-Q4",66.60204,
"G-7","INDPROD","TOT","IDX2015","Q","1987-Q1",67.03823,
"G-7","INDPROD","TOT","IDX2015","Q","1987-Q2",68.04361,
"G-7","INDPROD","TOT","IDX2015","Q","1987-Q3",69.00406,
"G-7","INDPROD","TOT","IDX2015","Q","1987-Q4",70.626,
"G-7","INDPROD","TOT","IDX2015","Q","1988-Q1",71.67617,
"G-7","INDPROD","TOT","IDX2015","Q","1988-Q2",72.35627,
"G-7","INDPROD","TOT","IDX2015","Q","1988-Q3",72.92743,
"G-7","INDPROD","TOT","IDX2015","Q","1988-Q4",73.76026,
"G-7","INDPROD","TOT","IDX2015","Q","1989-Q1",74.43439,
"G-7","INDPROD","TOT","IDX2015","Q","1989-Q2",74.67004,
"G-7","INDPROD","TOT","IDX2015","Q","1989-Q3",74.5948,
"G-7","INDPROD","TOT","IDX2015","Q","1989-Q4",75.14011,
"G-7","INDPROD","TOT","IDX2015","Q","1990-Q1",75.4577,
"G-7","INDPROD","TOT","IDX2015","Q","1990-Q2",76.15814,
"G-7","INDPROD","TOT","IDX2015","Q","1990-Q3",76.59351,
"G-7","INDPROD","TOT","IDX2015","Q","1990-Q4",76.24783,
"G-7","INDPROD","TOT","IDX2015","Q","1991-Q1",75.89948,
"G-7","INDPROD","TOT","IDX2015","Q","1991-Q2",75.72929,
"G-7","INDPROD","TOT","IDX2015","Q","1991-Q3",75.93811,
"G-7","INDPROD","TOT","IDX2015","Q","1991-Q4",76.05229,
"G-7","INDPROD","TOT","IDX2015","Q","1992-Q1",75.87328,
"G-7","INDPROD","TOT","IDX2015","Q","1992-Q2",75.68795,
"G-7","INDPROD","TOT","IDX2015","Q","1992-Q3",75.3584,
"G-7","INDPROD","TOT","IDX2015","Q","1992-Q4",75.0358,
"G-7","INDPROD","TOT","IDX2015","Q","1993-Q1",75.02457,
"G-7","INDPROD","TOT","IDX2015","Q","1993-Q2",74.84325,
"G-7","INDPROD","TOT","IDX2015","Q","1993-Q3",74.77416,
"G-7","INDPROD","TOT","IDX2015","Q","1993-Q4",75.26145,
"G-7","INDPROD","TOT","IDX2015","Q","1994-Q1",75.98111,
"G-7","INDPROD","TOT","IDX2015","Q","1994-Q2",77.59633,
"G-7","INDPROD","TOT","IDX2015","Q","1994-Q3",78.6362,
"G-7","INDPROD","TOT","IDX2015","Q","1994-Q4",80.14551,
"G-7","INDPROD","TOT","IDX2015","Q","1995-Q1",80.49325,
"G-7","INDPROD","TOT","IDX2015","Q","1995-Q2",80.87837,
"G-7","INDPROD","TOT","IDX2015","Q","1995-Q3",80.93224,
"G-7","INDPROD","TOT","IDX2015","Q","1995-Q4",81.45709,
"G-7","INDPROD","TOT","IDX2015","Q","1996-Q1",81.62714,
"G-7","INDPROD","TOT","IDX2015","Q","1996-Q2",82.41832,
"G-7","INDPROD","TOT","IDX2015","Q","1996-Q3",83.24036,
"G-7","INDPROD","TOT","IDX2015","Q","1996-Q4",84.19449,
"G-7","INDPROD","TOT","IDX2015","Q","1997-Q1",85.61449,
"G-7","INDPROD","TOT","IDX2015","Q","1997-Q2",86.52677,
"G-7","INDPROD","TOT","IDX2015","Q","1997-Q3",87.93852,
"G-7","INDPROD","TOT","IDX2015","Q","1997-Q4",88.97433,
"G-7","INDPROD","TOT","IDX2015","Q","1998-Q1",89.44117,
"G-7","INDPROD","TOT","IDX2015","Q","1998-Q2",89.17689,
"G-7","INDPROD","TOT","IDX2015","Q","1998-Q3",89.0326,
"G-7","INDPROD","TOT","IDX2015","Q","1998-Q4",89.39029,
"G-7","INDPROD","TOT","IDX2015","Q","1999-Q1",90.46224,
"G-7","INDPROD","TOT","IDX2015","Q","1999-Q2",91.0018,
"G-7","INDPROD","TOT","IDX2015","Q","1999-Q3",92.23122,
"G-7","INDPROD","TOT","IDX2015","Q","1999-Q4",93.65969,
"G-7","INDPROD","TOT","IDX2015","Q","2000-Q1",94.40769,
"G-7","INDPROD","TOT","IDX2015","Q","2000-Q2",95.96824,
"G-7","INDPROD","TOT","IDX2015","Q","2000-Q3",96.34018,
"G-7","INDPROD","TOT","IDX2015","Q","2000-Q4",96.91994,
"G-7","INDPROD","TOT","IDX2015","Q","2001-Q1",95.85487,
"G-7","INDPROD","TOT","IDX2015","Q","2001-Q2",94.34191,
"G-7","INDPROD","TOT","IDX2015","Q","2001-Q3",92.66402,
"G-7","INDPROD","TOT","IDX2015","Q","2001-Q4",91.22603,
"G-7","INDPROD","TOT","IDX2015","Q","2002-Q1",92.08238,
"G-7","INDPROD","TOT","IDX2015","Q","2002-Q2",93.32087,
"G-7","INDPROD","TOT","IDX2015","Q","2002-Q3",93.98132,
"G-7","INDPROD","TOT","IDX2015","Q","2002-Q4",93.91773,
"G-7","INDPROD","TOT","IDX2015","Q","2003-Q1",94.60374,
"G-7","INDPROD","TOT","IDX2015","Q","2003-Q2",93.85847,
"G-7","INDPROD","TOT","IDX2015","Q","2003-Q3",94.313,
"G-7","INDPROD","TOT","IDX2015","Q","2003-Q4",95.79532,
"G-7","INDPROD","TOT","IDX2015","Q","2004-Q1",96.38766,
"G-7","INDPROD","TOT","IDX2015","Q","2004-Q2",97.11593,
"G-7","INDPROD","TOT","IDX2015","Q","2004-Q3",97.30315,
"G-7","INDPROD","TOT","IDX2015","Q","2004-Q4",97.53956,
"G-7","INDPROD","TOT","IDX2015","Q","2005-Q1",98.57341,
"G-7","INDPROD","TOT","IDX2015","Q","2005-Q2",99.16019,
"G-7","INDPROD","TOT","IDX2015","Q","2005-Q3",99.12735,
"G-7","INDPROD","TOT","IDX2015","Q","2005-Q4",100.1596,
"G-7","INDPROD","TOT","IDX2015","Q","2006-Q1",101.0322,
"G-7","INDPROD","TOT","IDX2015","Q","2006-Q2",102.1724,
"G-7","INDPROD","TOT","IDX2015","Q","2006-Q3",102.7477,
"G-7","INDPROD","TOT","IDX2015","Q","2006-Q4",103.2639,
"G-7","INDPROD","TOT","IDX2015","Q","2007-Q1",104.0556,
"G-7","INDPROD","TOT","IDX2015","Q","2007-Q2",104.8003,
"G-7","INDPROD","TOT","IDX2015","Q","2007-Q3",105.4152,
"G-7","INDPROD","TOT","IDX2015","Q","2007-Q4",105.5484,
"G-7","INDPROD","TOT","IDX2015","Q","2008-Q1",105.8236,
"G-7","INDPROD","TOT","IDX2015","Q","2008-Q2",104.5617,
"G-7","INDPROD","TOT","IDX2015","Q","2008-Q3",101.7782,
"G-7","INDPROD","TOT","IDX2015","Q","2008-Q4",95.93251,
"G-7","INDPROD","TOT","IDX2015","Q","2009-Q1",86.64953,
"G-7","INDPROD","TOT","IDX2015","Q","2009-Q2",85.87373,
"G-7","INDPROD","TOT","IDX2015","Q","2009-Q3",87.91315,
"G-7","INDPROD","TOT","IDX2015","Q","2009-Q4",90.21888,
"G-7","INDPROD","TOT","IDX2015","Q","2010-Q1",92.26581,
"G-7","INDPROD","TOT","IDX2015","Q","2010-Q2",94.25794,
"G-7","INDPROD","TOT","IDX2015","Q","2010-Q3",95.39912,
"G-7","INDPROD","TOT","IDX2015","Q","2010-Q4",96.02631,
"G-7","INDPROD","TOT","IDX2015","Q","2011-Q1",95.83578,
"G-7","INDPROD","TOT","IDX2015","Q","2011-Q2",95.45522,
"G-7","INDPROD","TOT","IDX2015","Q","2011-Q3",97.21623,
"G-7","INDPROD","TOT","IDX2015","Q","2011-Q4",97.61307,
"G-7","INDPROD","TOT","IDX2015","Q","2012-Q1",97.85018,
"G-7","INDPROD","TOT","IDX2015","Q","2012-Q2",97.67049,
"G-7","INDPROD","TOT","IDX2015","Q","2012-Q3",97.18539,
"G-7","INDPROD","TOT","IDX2015","Q","2012-Q4",96.47482,
"G-7","INDPROD","TOT","IDX2015","Q","2013-Q1",96.98669,
"G-7","INDPROD","TOT","IDX2015","Q","2013-Q2",97.87814,
"G-7","INDPROD","TOT","IDX2015","Q","2013-Q3",98.4582,
"G-7","INDPROD","TOT","IDX2015","Q","2013-Q4",99.36194,
"G-7","INDPROD","TOT","IDX2015","Q","2014-Q1",100.1125,
"G-7","INDPROD","TOT","IDX2015","Q","2014-Q2",100.244,
"G-7","INDPROD","TOT","IDX2015","Q","2014-Q3",100.3603,
"G-7","INDPROD","TOT","IDX2015","Q","2014-Q4",100.9259,
"G-7","INDPROD","TOT","IDX2015","Q","2015-Q1",100.6261,
"G-7","INDPROD","TOT","IDX2015","Q","2015-Q2",100.0424,
"G-7","INDPROD","TOT","IDX2015","Q","2015-Q3",100.0838,
"G-7","INDPROD","TOT","IDX2015","Q","2015-Q4",99.2477,
"G-7","INDPROD","TOT","IDX2015","Q","2016-Q1",99.33234,
"G-7","INDPROD","TOT","IDX2015","Q","2016-Q2",98.86456,
"G-7","INDPROD","TOT","IDX2015","Q","2016-Q3",99.47882,
"G-7","INDPROD","TOT","IDX2015","Q","2016-Q4",99.87494,
"G-7","INDPROD","TOT","IDX2015","Q","2017-Q1",99.91985,
"G-7","INDPROD","TOT","IDX2015","Q","2017-Q2",101.3998,
"G-7","INDPROD","TOT","IDX2015","Q","2017-Q3",101.8115,
"G-7","INDPROD","TOT","IDX2015","Q","2017-Q4",103.0577,
"G-7","INDPROD","TOT","IDX2015","Q","2018-Q1",103.0658,
"G-7","INDPROD","TOT","IDX2015","Q","2018-Q2",104.0063,
"G-7","INDPROD","TOT","IDX2015","Q","2018-Q3",104.305,
"G-7","INDPROD","TOT","IDX2015","Q","2018-Q4",104.2075,
"G-7","INDPROD","TOT","IDX2015","Q","2019-Q1",103.4776,
"G-7","INDPROD","TOT","IDX2015","Q","2019-Q2",103.265,
"G-7","INDPROD","TOT","IDX2015","Q","2019-Q3",102.8207,
"G-7","INDPROD","TOT","IDX2015","Q","2019-Q4",101.4889,
"G-7","INDPROD","TOT","IDX2015","Q","2020-Q1",99.60063,
"G-7","INDPROD","TOT","IDX2015","Q","2020-Q2",85.17956,
"G-7","INDPROD","TOT","IDX2015","Q","2020-Q3",95.35748,
"G-7","INDPROD","TOT","IDX2015","Q","2020-Q4",98.21657,
"G-7","INDPROD","TOT","IDX2015","Q","2021-Q1",99.22208,
"G-7","INDPROD","TOT","IDX2015","Q","2021-Q2",99.83549,
"G-7","INDPROD","TOT","IDX2015","Q","2021-Q3",99.67221,
"G-7","INDPROD","TOT","IDX2015","Q","2021-Q4",100.7063,
"G-7","INDPROD","TOT","IDX2015","Q","2022-Q1",101.3172,
"G-7","INDPROD","TOT","IDX2015","Q","2022-Q2",101.3685,
"G-7","INDPROD","TOT","IDX2015","Q","2022-Q3",102.3925,
"EA19","INDPROD","TOT","IDX2015","Q","1975-Q3",57.18589,
"EA19","INDPROD","TOT","IDX2015","Q","1975-Q4",58.78612,
"EA19","INDPROD","TOT","IDX2015","Q","1976-Q1",60.22759,
"EA19","INDPROD","TOT","IDX2015","Q","1976-Q2",62.08182,
"EA19","INDPROD","TOT","IDX2015","Q","1976-Q3",62.59618,
"EA19","INDPROD","TOT","IDX2015","Q","1976-Q4",63.8789,
"EA19","INDPROD","TOT","IDX2015","Q","1977-Q1",64.48851,
"EA19","INDPROD","TOT","IDX2015","Q","1977-Q2",63.68522,
"EA19","INDPROD","TOT","IDX2015","Q","1977-Q3",63.36772,
"EA19","INDPROD","TOT","IDX2015","Q","1977-Q4",63.58997,
"EA19","INDPROD","TOT","IDX2015","Q","1978-Q1",63.7519,
"EA19","INDPROD","TOT","IDX2015","Q","1978-Q2",64.48851,
"EA19","INDPROD","TOT","IDX2015","Q","1978-Q3",65.51405,
"EA19","INDPROD","TOT","IDX2015","Q","1978-Q4",66.89203,
"EA19","INDPROD","TOT","IDX2015","Q","1979-Q1",66.53642,
"EA19","INDPROD","TOT","IDX2015","Q","1979-Q2",68.1049,
"EA19","INDPROD","TOT","IDX2015","Q","1979-Q3",69.00661,
"EA19","INDPROD","TOT","IDX2015","Q","1979-Q4",69.39079,
"EA19","INDPROD","TOT","IDX2015","Q","1980-Q1",67.78296,"B"
"EA19","INDPROD","TOT","IDX2015","Q","1980-Q2",67.06911,
"EA19","INDPROD","TOT","IDX2015","Q","1980-Q3",66.64517,
"EA19","INDPROD","TOT","IDX2015","Q","1980-Q4",66.16927,
"EA19","INDPROD","TOT","IDX2015","Q","1981-Q1",65.64961,
"EA19","INDPROD","TOT","IDX2015","Q","1981-Q2",65.85748,
"EA19","INDPROD","TOT","IDX2015","Q","1981-Q3",65.76995,
"EA19","INDPROD","TOT","IDX2015","Q","1981-Q4",65.81371,
"EA19","INDPROD","TOT","IDX2015","Q","1982-Q1",65.31593,
"EA19","INDPROD","TOT","IDX2015","Q","1982-Q2",64.7826,
"EA19","INDPROD","TOT","IDX2015","Q","1982-Q3",63.82259,
"EA19","INDPROD","TOT","IDX2015","Q","1982-Q4",62.7778,
